0.24843000000010768	84.53085376158636
0.35618000000021544	194.8955916473482
0.487720000000347	159.64725558766514
0.6031599999998898	181.91268191270092
0.7049599999994265	206.2868369351807
0.7894699999990419	248.49130280440204
0.8852599999986059	219.22956467273175
0.9818899999981662	217.32381248060682
1.0645499999985066	254.0527461892068
1.1727299999992153	194.12090959513583
1.2657499999998247	225.7579015265616
1.3586700000004335	226.00086095566888
1.4380500000009535	264.55026455025813
1.5609500000017587	170.87062652565137
1.662050000002421	207.71513353117064
1.7471300000029784	246.82651622002905
1.8371100000035678	233.38519671038577
1.9230200000041306	244.4418577581207
2.0107900000047056	239.26170673351166
2.0811400000051665	298.50746268654416
2.1754700000057845	222.62270751617578
2.2693800000063997	223.6183580023515
2.3703600000070613	207.9619726678683
2.464490000007678	223.09571868693135
2.5407700000081777	275.30152071315075
2.6477700000088786	196.26168224300676
2.760150000009615	186.86599038976715
2.84335000001016	252.40384615384482
2.945200000010827	206.185567010323
3.038300000011437	225.5639097744443
3.1199100000119717	257.32140669035323
3.205910000012535	244.18604651162974
3.29826000001314	227.39577693557885
3.3937000000137654	220.0335289187023
3.468610000014256	280.3364036844076
3.54093000001473	290.37610619467154
3.6347600000153446	223.80901630609426
3.7223300000159183	239.80815347722165
3.8076500000164772	246.13220815752572
3.8917600000170283	249.67304720009486
3.982270000017621	232.01856148492493
4.08260000001461	209.30927937806536
4.169200000011331	242.49422632794702
4.264880000007709	219.48160535118066
4.3852700000031515	174.43309244955924
4.478209999999633	225.95222724339095
4.585089999995587	196.48203592815977
4.678399999992054	225.0562640660249
4.759179999988996	259.9653379549349
4.858689999985229	211.03406692795943
4.948499999981829	233.82696804365324
